user_id,city,rating,date,comment
太冷了,四川成都,力荐,2019-07-19,过半了才敢来评论，故事很吸引，在浩浩宇宙，漫漫长河里哪有绝对的主角，熙熙攘攘，人来人往，每个人都有自己的故事，很喜欢这种把群像也拍出很有感觉的东西，这才是现实中该有的样子。本来是是给四星的，但看到好多一星的评论很可笑，对一部剧的评断既然可以如此的滑稽，一部剧的成品背后是多少人的付出，既然可以如此随意糟蹋那么多人的心意，唉。
Eloiseven,湖南长沙,力荐,2019-07-19,剧播到一半了，真的越看越精彩，感觉就像高中语文老师谈起红楼梦那样，好的作品值得细细品味，每一次阅读都有不一样的味道，长安亦是如此，电视剧里伏笔很多，细节出彩，看得到导演跟编剧的用心，主演几乎没有太多的光环，每个人物刻画的都很真实细腻，而且角色不是扁平化单薄的而是很饱满，没有完完全全的坏人，好人也是。长安城里的每个人都各怀心思，种种刻画人物的细节都站得住脚，节奏正好，类似于国外的群像剧，一集讲半个小时，多条线并行真的一点不慢了，每次看完一集都有点意犹未尽的赶脚，剧真的很良心，是部可以引人深思的好剧。看到好多毫无由头的一星差评，真的替国剧感到悲哀，快餐化的时代下剧组人员能静下心来打磨，服装道具甚至灯光都有追求，心疼他们的付出，至少在态度上也不止一星，剧情引人入胜再加上一众演员精彩的对戏，五星给了
脸脸,江西南昌,力荐,2019-09-15,"太有质感了，电影的感觉，千玺第二集和雷佳音的对手戏真心不错 ，弟弟台词还可以，可是最近要考试，暂时先看了两集，等我放假立马追起来๑•́₃•̀๑伐开心


国产好剧，你值得拥有！"
最精神的病人,浙江宁波,力荐,2019-07-19,画质真的太棒了 如果不是资金有限 完全可以拍大片啊 剧组的光影打的特别好 很有质感 千玺角色我至少没有违和感 气质很好 有些仙风道骨的感觉 可能会和周围人有些格格不入
是阿短呀,云南玉溪,力荐,2019-07-19,很久没有一部剧能让我这样认真的看下去了。先说服装道具场景吧，真正的让我看到了大唐盛世，里面的道具看了很多科普文都是现在在博物馆还可以找到原型的，制作组非常用心了，还原了大唐的一天。再说妆发吧，路边的女人，地下城的女人，张小敬的伤疤，檀琪的妆容都做得特别好。最后说演员，因为是一天之内发生的事，所以演员的形态状态不可以有太大的变化，但听说这个剧拍了差不多一年，对于演员来说保持统一状态很难得。雷佳音有些出乎我的意料，没有想到身手那么敏捷，很多打戏都拳拳到肉让人感觉非常过瘾。再说易烊千玺，李必少年老成，但无权无势，修道。所以演出来感觉面部表情不多，走路有些仙，后面几场爆发的戏演的很好，该有的傲骨，该有的绝望，都有，出乎意料，没有被其他的老戏骨压掉。我心中的李必就该是这个样子。
红泪垂百事非,,力荐,2019-07-20,易烊千玺难得的hold住了，作为四字弟弟第一部影视作品，这个成绩单交的相当漂亮。
Lemon,,力荐,2019-07-19,"剧情进展到一半了
镜头真的太好看了
曹盾导演不愧摄影出身"
已注销,北京,力荐,2019-07-19,就冲着对长安的还原也要给五星，诚意十足的一部古装剧。很多场景都美得像幅画一样，完全呈现出了盛唐的样子！一口气追平所有更新，节奏紧凑宛如美剧。
掠过银河,北京,很差,2019-07-06,华丽罩袍下的一坨
已注销,中国香港,力荐,2019-07-19,良心剧。不多见。看到好些场景像极了京都。唐风还是要去京都啊。
不微凉,河南郑州,力荐,2019-09-15,画面，服化，节奏，都是top的水准
文刀钝砍,,力荐,2019-06-29,"真的是一部良心好剧，明明是电视剧却时刻有看电影的错觉，质感真的不错，剧情也很好，雷佳音周一围演技真好，千玺弟弟在一众实力派之中也有自己的亮点，未来可期。
我真的好喜欢半文言的说话方式，觉得很有韵味，一股历史感扑面而来，还有剧中的小细节我真的好惊喜！"
蔡广坤,浙江温州,力荐,2019-07-19,已经看到第26集才发现自己没有写评论，越看越喜欢！曹盾真的很厉害，不希望他被污名化，好多台词值得我读上四五遍，好作品就是这样，会在人的心里留下很多东西，台词背后的深意和内核还需要观众细细品味才是，但是想想，什么样的作品就会吸引什么样的人，只能说我在艺术追求上是和曹盾导演志同道合的人的。想要燃想要紧张是很容易的，只要用上那些套路就行。但是直击人心灵的，还是思想。一开始有些不习惯改编，但后来才明白了编剧的深意。很多人评判一部作品通常通过自己的心跳指数来判断。但是心跳是暂时的。那些在我嘴边细细品味的，不断回想的，几句短短的台词，才最戳我的心。第一次看一部电视剧像读一本书，值得我反复去品味。期待曹盾未来的作品！
__Imp,"Melbourne, Australia",较差,2019-07-19,人物没有灵魂，自相矛盾。弃了。多一分给服化道。
吃个大汉堡,,力荐,2019-09-15,太良心了！！！景美造型太别出心裁了，大头赞，四字也不错！！！
null,安徽合肥,很差,2019-07-19,追求形式主义的完美体现，讲故事的功力跟海上牧云记还有将夜一个德行，令人作呕。
不作圣解,上海,很差,2019-07-04,这玩意儿有8.6分真的是侮辱我的智商，除了服化道一无所有的烂剧……
珊姐V5,辽宁沈阳,力荐,2019-07-19,这个是真的好 服装道具场景都非常用心 演员都是戏骨 就没一个跳戏的 剧情紧凑   画面也美 之前觉着24个小时怎么能拍出来40多集 看了之后只觉得精彩 重在细节刻画 逻辑也没毛病 本对TFboy无感 但易烊千玺这几年不管是综艺 还是电影电视剧 在选择上便能看出来其对自己未来的要求及规划 平时挺严肃不说话 但出的都是高质量作品 雷佳音也不错 之前对他也没什么关注 看了觉得演技炸裂呀 还是我们辽宁鞍山人 支持支持~ 没看的赶紧看吧~
昭,四川成都,很差,2019-07-05,服化道满分，流量负分
bbqqsmvo,,力荐,2019-07-19,说是国内难得一见的国产剧有点太夸了，但确实是一部很用心的剧，服化道很好剧情也很精彩，四字弟弟的演技过关了👍
宇宙船长,湖南长沙,力荐,2019-06-28,吹爆十二时辰的制作，真担得上精良二字，一镜到底的镜头真的爱了爱了。易烊千玺与雷佳音飙戏也有看点，惊喜的是这是四字还未考入中戏之前的作品，在剧里的表现仍然可圈可点。
リカ,"Tōkyō, Japan",较差,2019-07-20,真的没看懂。
jackyili,,力荐,2019-07-19,我真的好喜欢里面刻画的每个小人物
嗯（plus）,,力荐,2019-07-19,场景太美了吧！雷佳音和易烊千玺真的棒！雷佳音在屋顶上追狼卫的时候真的超酷！还有易烊千玺一大段台词，真的不容易，好喜欢！23集血洗靖安司真的看哭我了，崔器好可怜，易烊千玺演得真好！还有26集，闻了降芸神香后，2个李必的对话，演得太好了！
不再回头,安徽马鞍山,较差,2019-06-28,画面美，布景讲究，服化道用心，故事不咋地。四字的台词毫无起伏，面部表情一成不变，评论却全是一水的夸。
卡司,上海,力荐,2019-06-28,从预告里就觉得易烊千玺的台词可以，正片也不落下风，长安街景画面质感很优秀，就原著还原来说很不错，集数也满意！
灵魂大师,河南平顶山,较差,2019-07-20,不能讲人话吗
已注销,,推荐,2019-06-27,还不错
微微安,河南郑州,力荐,2019-07-19,都忘了有多久没有一个镜头不拉的看完一个剧了        播到一半我想我必须好好夸一下千玺弟弟  不得不说有些东西真的是天赋了恶补不来  眼神有戏  真的太难得  自带风骨  浑然天成  追剧时就真的是李必了  演员易烊千玺  未来可期👍🏻👍🏻
以可爱出名,湖南湘西,力荐,2019-06-27,前几年看过原著，比较烧脑的剧情，今天看了一下电视剧，第一集没怎么看懂，剧情也不明白，从第二集开始张小敬捉狼那里一下子就热血沸腾，激动起来，雷佳音演技真的很绝，和在现代剧里面给人不一样的感觉，那股子狠劲都演出来，再说一下千玺弟弟，据说是十七岁之前拍完的戏，没受过任何专业训练，这里面表现的也算是很厉害了，台词说的也不错，眼神也特有戏，心怀天下人的感觉，给原著里面的李泌那种为长安城的心胸演出来了，里面都是些老戏骨，贺监什么的都不说了，反正都挺厉害的，才看到第四集，期待龙波（周一围）的出现，碰撞出的火花一定也超精彩
流苏,,很差,2019-07-17,简介挺好的，但是四字演技不好，四字的吞音台词我都无语了，人物形象太生硬……演技不够，不适合演电视，还是去跳舞吧
旧街古巷.雨未停,福建福州,很差,2019-07-25,哪里好看了？看了一集，一头雾水。，
马满月,北京,力荐,2019-06-27,有钱真好
胖头鱼,,力荐,2019-07-19,"吹爆长安十二时辰的画面还有服化道真的是神仙剧组！真是一个充满了烟火气的长安，好喜欢！
一众戏骨和实力派演员原声台词质感飙升，易烊千玺真正意义上第一部电视剧，但又难又长的台词也驾驭得很好。雷佳音让我完全把张小敬和他本人平常的形象区分开来了，真的好有感觉！
剧情、节奏、配乐、演员、场景、光影……
剧组真是处处下功夫，精致到对每一个群众演员的塑造，妆容服饰美到极致，看惯了宫闱高堂斗争的电视剧，觉得长安市井更有魅力！"
趣多多,北京,力荐,2019-06-29,"首先说这部剧制作真的超级用心了，场景、道具、服饰、台词都很贴合当时的背景，大片质感！里面好多历史知识，很有意思。之前一直想会不会有一部电视剧好多集，但是只讲一天之内发生的故事，当时感觉自己很天马行空，可是长安真的做到了。演员配角主角演技都不错，雷佳音真的是实力派，演的死囚犯真的是活了，至于千玺，虽然年轻，但演的也不错了。
希望大家客观看待这部剧，好的国产剧我们应该鼓励，让更多人看到。"
饕餮,,力荐,2019-07-19,本来就是原著粉，影视真的出乎意料，太有电影质感了，好久没看过这么好看的剧了，整个剧组演员都演技在线，服化道、场景、布景都好喜欢，长安的那种繁华人间烟火气儿都表现出来了，超级喜欢！
甜心芭比姚b澜,黑龙江哈尔滨,推荐,2019-06-27,这剧易烊千玺雷佳音和周一围老中青三代我最爱的男演员凑齐了，期待了一年终于上了，片方说是按美剧的感觉在做，但无论从画面还是剧情都很符合中国古代，很有感觉，给个好评！！！
我也不知道叫啥,广东广州,力荐,2019-07-19,一开始看不明白是真的，第一集是介绍背景的，所以刚开始会有点懵，但是你当继续你看下去的时候就会喜欢上它，长安十二时辰剧情非常紧凑，设计考究，背景格局较大，一镜到底制作精良，还原大唐繁华盛景！看靖安司司丞李必如何保卫长安！
快乐的猪🐷,,力荐,2019-07-19,"看到26集才来评分，目前故事的节奏还可以，但是我已经看谁都像坏人了，猜谁都像大boss（除了李必和张小敬）
看头是有一点难懂，毕竟要交代故事的背景，事由，人物！但是过了第一集就很精彩。易烊千玺演的李司丞也可以，有神童的清冷，和身居高位的高傲，也有之后跌落高位的落魄！
《长安》是神仙剧组吧，大到建立了一个长安城，小到器皿，都是十分的考究，叉手礼，唱“喏”，还有各个平台的科普，边看边学"
影视迷,湖南长沙,力荐,2019-06-29,看了四集，故事情节紧凑，人物形象有血有肉，不那么片面，服装道具做的很细致，电影级的镜头感，演员演技全在线，千玺的演技让我很惊喜，不是说演技很好，而是在这部剧中没有拖后腿在跟众多老演员对戏的时候没有被压下去，还是有自己亮点的，在90后，00后中是很不错得了，最后要说下这部剧中的配音和音效做的真的是太好了，看的我十分紧张刺激，在很多商业片中都没这么好的配音和音效，有的时候再一部剧中配音和音效配的好话能给影片提不少分，第一写这么长的评论，写的不好大家勿怪。
有人要偷猪,,力荐,2019-07-19,"我这一生，便是一个错处都不能有的。李必说出这句话的时候，我心里有点儿酸。我的少年，你又何尝不是如此呢，行差踏错一步，便是万劫不复，普通人可以犯错，其他人可以做错事，独独你不能，不管是粉丝还是路人，对你的要求太高了！我替你不公平，可你总能平淡接受，努力做到更好。
谁又能想到，长安十二时辰是你真正意义上的第一部个人剧呢
最后，题外话，李必没有了三点水，还能叫长源吗？😂"
橘子汽水,陕西西安,力荐,2019-07-19,服装道具一看就是下了功夫的，画面质感真的很好，没看过书，所以看第一集有点吃力，但是越往下看越好看，节凑特别紧，全程无尿点，看完后面几集再回过来看第一集，真的是好懂很多，今年追的为数不多的剧，太棒了
lmhh,"New York City, United States",很差,2019-07-05,浮华非真实，男主恶心
一笑醉人间,,力荐,2019-07-20,曹盾宛如开了挂一样，实力派×潜力股，这个配置，绝了。
万德福,山东淄博,力荐,2019-07-19,第6集简直国产剧集巅峰，节奏摄影演技剧情。
所爱隔山海,浙江杭州,较差,2019-07-23,说好的24集呢？
么么浅笑,湖南怀化,力荐,2019-06-28,真的是良心剧组，服装道具真的很用心了，终于不用看那些一脸现代妆容的所谓古装剧了，情节紧凑，看得很过瘾，雷佳音和四字弟弟都不错，赞一个！
小星星变奏曲,,力荐,2019-07-19,电影质感，上佳演出，节奏明快，棒！
丑俊凯or土俊凯,,力荐,2019-07-20,很早之前的影评，没发出去：长安十二时辰，捉狼卫护长安，着实想看熙攘繁盛，光耀万年的长安，张小敬办事从不讲规矩，却引得一帮人追随怀念，李必出身高门望族，自幼成名，求师拜友于贵人名下；为护长安和天下百姓，张小敬李必会面于靖安司，两拳之下互通心意，才看到第二集，画面和人物细节都刻画精细的令人发指，情节紧凑，特别期待接下来的情节发展了！！！719:之前的影评一直没发得出去，看完了最新的剧情，易烊千玺饰演的李必的微表情控制和表演真的令我惊喜，矜贵傲气到后面被现实打击的崩溃惊慌愤怒，合适的表情合适的演绎出现在合适的场景，导演说的对，巧夺天工打不过浑然天成，他是一个合格的演员，他有着一个演员该有的认真态度和天赋，千玺加油期待你的更多作品，也很不齿那些黑子因为黑一个人连看都没看就给作品打一星的行径，令人恶心
Jerry .,,力荐,2019-07-19,我的妈呀！良心剧！！！制作精良质感高级！！良心剧组！！原声台词！！！6.27的惊喜🤗剧组好会挑人呐！雷爸爸演技杠杠滴，爱死千玺的声音了，委屈小必在线挨打
____虞,,力荐,2019-07-19,看预告的时候，没有想过这部剧有多吸引人。但是，当我真正去看正片的时候，我就发现，里面的剧情和人物形象都出乎意料的吸引我。不管是张小敬的英勇善良，还是李必的沉稳果断都深深的吸引我。易烊千玺演李必真的传神，他有一种风骨，我很喜欢这个角色。剧里反映底层百姓的生活那一部分也很特别，会让我看到长安的另一面，衬托出长安的重要性。该剧持续更新中，期待接下来的每一集。
霓虹番茄,广东深圳,力荐,2019-06-28,"看了二十几集以后越来越喜欢了，很多人说拖沓，我觉得如果你只想看一路打怪升级最后干翻大boss的剧情，肯定是会觉得拖沓的，导演如果走这个路线，那拍成电影的长度就完全够了。问题就是，现在这是一部电视剧，它需要有轻重缓急，需要更多的故事和细节。它跟美剧不一样，如果以美剧为标杆，那你肯定不满意。但我并不觉得应该以美剧的标准来评判这部剧。油画值得欣赏，水墨画也同样值得欣赏。现在的人啊，都太急了。（7.19补充）

曹盾老师这一波太可以了，他完成了每个西安人的梦想！这完完全全就是我梦里的长安啊！本西安人激动落泪了！演技在线细节考究，就连片尾曲韵味十足！有古典的韵味但又有一些偏现代的表述，让年轻人比较容易欣赏，与剧情紧密相连形成了完美的闭环，不像很多古装电视剧一到片尾流行歌曲一唱立刻让人就出戏。"
英俊咯,福建福州,力荐,2019-07-19,服化道考究，色调舒适，老戏骨演技没得说，千玺的表现稳住了！今年最喜欢的国产剧！
旧茶山,,力荐,2019-06-28,"是复杂精致，一刻不能缓的博弈破局，不张扬但力道足，观感像是窥破天窗，看人物故事暗流涌动。
来夸，布景服化贴切，台词讲究，节奏张力抓人，光源营造镜头切换区别不同人物动作、场景空间，层次画面色彩运用舒服。千玺和雷佳音的表演是精彩入戏信服的，不少场景戏点也是台词掌控带进去的。"
懒懒,,力荐,2019-07-19,不可多得的好作品，值得细细品味。一个个有血有肉的人物，看懂了有些悲凉，大唐衰败已定。人物之间碰撞，角度不同，含义也不同。大鹏展翅九千里，他看不见地下的蝼蚁。这不仅是衰败的盛唐时期才有的吧。
MOdest,,力荐,2019-07-20,除了大家都在夸的服化道，其实这部剧最值得称赞的是剧情和人设，没有一个人是完美的没有一个人是开挂的，虽然只讲了十二时辰的故事，但在这一天中李必和张小敬都经历了大起大落，没有开天眼没有一路贵人帮扶，跌跌撞撞的坚定了守护长安百姓的信心，演员演的也很好，是近年来我看过最好的国产古装剧，给满分不怕导演骄傲！
Lmn2000,,力荐,2019-06-29,是良心剧了 这部剧有多累有多苦有多不容易都是我看着过来的 现在终于播了 一点都没让我失望 雷佳音＋易烊千玺就是绝配啊  虽然上线之前零宣传但看现在的热度也是很不错了 看了几集 剧里台词都好绕口 而且要很认真看才能懂意思的那种 易烊千玺台词功底真的颠覆了我对他的认识 依我看来在剧里没有易烊千玺和雷佳音只有张小敬和李必 而且抛开演技来说 剧里也很努力在还原那一天 色调什么的都好用心 那些职业黑跟对家粉丝不要乱蹦迪了 这部剧确实很好 希望你们爱豆有朝一日也能接到这种剧本 达到这种演技呢
lolo,北京,力荐,2019-06-29,我看了我看了，我真的看了。说是雷佳音的演技是真的一直没让失望过，真的顶呱呱，弟弟以前对他的记忆就停留在了小孩子的样子，这一次看真的惊艳我了，而且从调色到整体，就有种电影的质感，好棒！！
杨淦天然大理石,,很差,2019-07-23,主线不突出，越往后越没有紧张感
哒哒哒,,力荐,2019-07-19,"那个今天有位楼主说这两天不定档她就去吃shi，太狠了，我过来标记一下向她致敬！[抱拳]

6.27啊啊啊啊啊啊啊啊啊啊要什么自行车，都播了就是一万个可，大头哥可，四字弟弟也可，服化道都可，剧情也可，节奏也可，千玺弟弟好帅好可爱声音真好听，雷佳音咋那有演技呢，我可真喜欢他，演闻染的姑娘好可爱啊，笑起来真好看特有感染力

已经看到26集，剧情也过了大半，算是放下了一颗悬着的心，这个剧制作精良，演员演技在线，聚焦每一个小人物，长安不再只是想象当中的繁华都市，它承载着每一个鲜活的生命。在这个城市里有人绝望着，有人奋斗着，有人决心毁灭它，也有人拼死要守卫它。每一个有血有肉的生灵都让人热泪盈眶，小乙，曹破延，崔六郎崔器两兄弟，瞳儿，张小敬，李必他们真实的打动着我们
这个评分今天算是可以问心无愧的发出来了"
Lillian,江苏南京,很差,2019-07-06,非要尬吹引人来看，看后有被骗的感觉
魔法少女阿短短,云南玉溪,力荐,2019-07-19,制作特别棒，有电影的质感。整部电视剧特别有烟火气息，街边叫卖的小贩，那些无辜被杀死的人，路边玩灯的小孩儿，每一个都有生气，不是简单的npc那么简单，活灵活现。整个剧的剧情也值得推敲，很多小的伏笔在一开始就埋下了，直到后面才渐渐显现，所以我看的格外认真和仔细。雷佳音这个角色就是在社会上摸爬滚打的，所以他懂得各种门路，也有很强的社会气息。长镜头的追击戏和一镜到底的打戏都让人看的格外过瘾，是下了狠功夫练习拳脚的。易烊千玺饰演的李必，六世高门，真正的贵族，所以少了一些烟火气息。因此在剧情中他与别人与众不同，他相信他相信的，但终究是落入尘埃中。与龙波的对手戏演的特别好，有六世高门的仙，傲骨，也有落入尘埃的狼狈和绝望。大大的出乎我的预料。
super_FLQ,"普宁, 揭阳",很差,2019-07-06,给四字的
一个不污的人,吉林延边,力荐,2019-06-29,吸引了基本看不了国剧的我
Piracat,,力荐,2019-06-28,马亲王原著我真的拜服，两本书全程毫无尿点！ 之前曹盾导演说“我不是还原唐朝，我是还原唐朝的一天！” 从改档到毫无宣传突然开播，始终期待！ 真的果然国产良心巨作……电影质感细节考究！ 反复看都有不同发现
子衿,,力荐,2019-06-29,之前无意间看过亲王的原著，后来慕名看了预告，花萼楼，服化道和剧情的还原度都让我对这个剧无比期待，从预告就看到了这部剧的用心，如今终于等来验收结果的时刻。易烊千玺的演技很让人惊喜，完全不出戏不赶客不拖后腿，雷佳音，看惯了他嘻嘻哈哈的样子，可再看张小敬也丝毫不违和。台词是我最喜欢的部分，于细处着笔，颇有古韵。不论是李白的诗抑或长源的《长歌行》，再如大唐之三省六部西安各坊的名称都让台词更添美感和韵味，仿佛一下就触摸到了昔时那熙攘繁盛的大唐。这是个不需快进且需细细品味的电视剧，导演对细节的把握和仔细最打动人
春天,,力荐,2019-06-29,"这部剧的细节真的令人惊叹！
布料拼裁间方显文明进步；繁复花纹里细微见真章。
大头的演技依然很棒，角色塑造很丰满。四字的声音真的是让我沉迷！！！而且台词还是大段的文言文，听起来真舒坦！演技也不错，毕竟是17岁的时候拍的，这才叫未来可期！！"
milan,,推荐,2019-06-27,质感不错，前期平铺直叙，张小敬与李必一动一静，尤其前者的＂动＂是此长安故事的灵魂所在，人物粗砺生猛兼有活泼逗趣，形象极为丰满。目前问题是节奏时松时紧，剧情夹杂呈块状向前推进。期待后期渐入佳境变换节奏。
王语嫣,江苏南京,力荐,2019-06-29,不得不说，很久没看过这么用心的古装剧了，没错就是用心，感觉每一件服饰，每一段配乐，每一个光影的用心都是花了心思的，服化道我都很满意，感谢导演和演员让我们看见了辉煌的繁盛的大唐长安的一天。两个主演都不错 雷老师演技很老练，易烊千玺的青涩感正合角色，作为一名还很年轻的演员来说值得一个大大的赞了，优秀两字当得，会继续追下去的
0uhewofb,北京,较差,2019-06-28,冲着雷佳音和易烊千玺还有原著马伯庸以及之前种种还原，去看了，完全看不下去。。。
没事多看点书,北京,很差,2019-07-28,呃一言难尽
来者何人,,力荐,2019-07-20,一开始看的是曹盾导演的那个宣传的视频 其中一句话很打动我 就是 让孩子知道什么是真的不要误导孩子 大概意思是个这样的。然后今晚看了感觉很有质感 演员们表演的很好没有违和感 会继续支持 观看下去的。加油
Edward,,力荐,2019-06-29,你所谓的雷佳音的油腻感，和易烊千玺的表情不丰富，都是对于原著角色的百分百还原，没看过原著你就好好看剧，这剧已经这么用心了，你能不能别故意找茬刷低分，要不要脸了？
老二不小了,"Harare (Salisbury), Zimbabwe",很差,2019-07-05,"可惜了
祥瑞御免 家宅平安 诚心手打"
奥利维嘎,,力荐,2019-06-29,不错，四字弟弟未来可期。难得的盛唐背景的电视剧，清宫戏真的看腻了
纵一苇之所如,江苏苏州,力荐,2019-06-27,这质量不给五星天理难容
光光,广东深圳,很差,2019-07-21,一集弃。繁乱无味，感觉是专门拍给知乎上那些喜欢给长篇大论、废话连篇回答点赞的人看的，好显得他们很有文化，很烧脑。原著马伯庸，很多年前看过他微博，就觉得巨无聊，那些蹩脚的段子，每个都有五百斤重，笨又蠢。
回转寿司🍣,北京,力荐,2019-07-20,值得细细品味的一部剧。我前面10集都已经看了2.3遍了，每次看都有新的发现，很惊喜。每一个人物都有自己的故事，都有前因后果，不管是靖安司的李必，还是死囚张小敬，亦或是小乙，瞳儿，甚至于只出现过一次的理发店老板，每个人形象都很丰满，都是有血有肉的人，仿佛历史上的这一天真的发生了这些事，真的有这些人物的存在。导演真的做到了他自己说的还原唐朝长安的一天，👍追剧追到现在，有种全员恶人的感觉，很期待最后的幕后boss到底是谁。还有李必真的好惨呐，上元节这一天估计是让他永生难忘的一天了。
稳重的萝卜,,力荐,2019-09-15,看预告的时候就特别想看这部电视剧了。第一集出来的时候，电视剧有了电影的质感。服装道具，一点也不出戏，一看就知道很好，台词也很好，除了那句“吃货”，看来是经过研究的。易烊千玺的演技让我有点意外，演得很好。难得看到这样一部从服装、背景、台词，演员演技也非常棒的戏，每集我都看得很认真。从不跳戏。有时候一集要可能要多看几遍才能完全明白台词的此外涵义。好剧。
V星人,,力荐,2019-07-20,预定年度国内最佳
绻影浮沉,,力荐,2019-07-20,雷佳音给了五尊阎罗另一种打开方式，易烊千玺又帅又有气场妥妥的电影脸，故事的讲述方法很高级，没有生搬硬套，剧情也流畅，起承转合都有，观感真好。
丁丁,北京,力荐,2019-06-29,剧情很紧凑，四字不出戏，亲王功力了得
余林,浙江杭州,很差,2019-07-21,原著党不喜欢的改编。无脑，喘，人物动机不明确。
火锅底料,,较差,2019-07-04,emmmm…？
像风,,力荐,2019-09-15,“天覆吾，地载吾，天地生吾有意无，不然绝粒升天衢，不然鸣珂游帝都。这才是我的诗。”
关山重重,,力荐,2019-09-15,期待太久了，久到看到李必出场激动到流泪！喜欢这个角色，更喜欢千玺的演绎！面对老师时的恭敬温顺，在靖安司时的杀伐果决，泾渭分明！尤其喜欢，李必说服张小敬时的那段台词！！！
不想起名字了,山东青岛,力荐,2019-09-15,易烊千玺真的是当代小生里数一数二的了，弟弟加油，十八岁未来可期！！
gxttian,上海,力荐,2019-09-15,"剧情紧凑不拖沓，四字弟弟演技也毫不逊色。借用sir电影里的一段点评:
一座气象万千的长安城，被搭建，需要制作班底全员孤注一掷的勇气和专注。
而，一只木桶能装满多少水，取决于它最短的一块木板。
开播前，很多人以为他就是这块木板。
但开播后。
他也稳了。"
乙乙,,力荐,2019-07-19,眼看着更新一半了，无论是剧情的推进还是人物的刻画都愈发引人入胜，但是昨天更新的好虐，作为看过原著的表示和书里真的不太一样，不知编剧改成什么样了，继续期待！吐槽一下弹幕里总是说节奏慢的，是找不到黑点了吗？
cafuné,湖南长沙,较差,2019-06-29,两星给雷佳音…yyqx根本不长照片那样…台词也很差
坶三土姐绝配,,力荐,2019-06-29,易烊千玺的演技像一辆越野摩托，在前辈们卷起的烟尘中，并肩前行，轻巧而不落下风，机动而不失把控，有时甚至能从车队中高高跃起，灵气涌现。未来可期
悠悠白万,辽宁沈阳,很差,2019-08-01,⊙∀⊙！
ypapanti,浙江杭州,很差,2019-07-25,导演活儿是没话说，但这个戏的价值观也太他妈错得离谱了，马伯庸，名不虚传啊！
kang,湖北武汉,力荐,2019-09-15,年度最佳！剧情和拍摄手法水准很高，至少在之前没人这样拍过。国产剧能拍成这样很屌！
够不着呢,广东广州,力荐,2019-07-19,没怎么宣传就突然上架的一部剧，在不看小说的情况下直接看电视剧的。这部剧无论从服化道还是从演员演绎再到剧本节奏都堪得上是近期的精品之作。故事很简单，且只有一天，讲的是有敌火烧长安，张小敬和李必两人联手拯救长安人民。但贵在每集半个时辰的节奏进度和细节把握，多条线同时进行的叙事手法和镜头切换，层层剥开，引人入胜。雷佳音人设应当说与他之前演的剧大有不同，但演绎的闪光点满满，易烊千玺拍这部剧时只有十七岁，大段大段的台词咬字清晰感情流畅，是个能让人见到曙光的少年。
Echo.,山东济宁,力荐,2019-07-19,一些细节很多普通观众都不一定能关注到，或者都不懂，但是这就是大制作，严谨，不会因为你不懂就糊弄你，所以说魔鬼在细节
可爱的小牙妹儿,,力荐,2019-07-19,易烊千玺演技真的好   ！！！！
默默点评,湖北荆州,很差,2019-07-19,国产剧的通病～拖拉
